STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,mot_nrg,Motor energy,engine,Engine capacity of vehicle,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IS,Iceland,1999,,137000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IS,Iceland,2000,,143000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IS,Iceland,2001,,143000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IS,Iceland,2002,,144000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IS,Iceland,2003,,148000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IS,Iceland,2004,,155000,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IS,Iceland,2005,,163000,,e,estimated,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IS,Iceland,2017,,169422,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IS,Iceland,2018,,179594,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IS,Iceland,2019,,176339,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IS,Iceland,2020,,172590,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IS,Iceland,2021,,192115,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,1995,,25769000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,1996,,25556000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,1997,,25740000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,1998,,26268000,,p,provisional,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,1999,,26387000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2000,,26195000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2001,,26074000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2002,,25759000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2003,,25522000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2004,,24100000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2005,,23525000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2006,,22914000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2007,,22180000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2008,,21653000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2009,,20911000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2010,,20430000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2011,,20163000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2012,,19744000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2013,,19304000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2014,,18955087,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2015,,18650786,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2016,,18477538,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2017,,18370650,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2018,,18323181,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2019,,18490547,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2020,,18574363,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2021,,18733662,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2022,,19075917,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2023,,19666808,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,IT,Italy,2024,,20178631,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,1995,,18000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,1996,,18000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,1997,,19000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,1998,,20000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2000,,21000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2001,,21000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2002,,21000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2003,,21130,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2004,,21020,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2005,,20900,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2006,,20270,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2007,,19803,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2008,,20190,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2009,,20120,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2010,,20470,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2011,,20404,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2012,,20350,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2013,,20060,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2014,,19920,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2015,,19759,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2016,,19603,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2017,,19596,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2018,,19687,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2019,,19837,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2020,,19931,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2021,,20010,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2022,,19988,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2023,,20240,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LI,Liechtenstein,2024,,20600,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LT,Lithuania,2013,,749962,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LT,Lithuania,2014,,344317,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LT,Lithuania,2015,,325309,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LT,Lithuania,2016,,321592,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LT,Lithuania,2017,,327818,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LT,Lithuania,2018,,345422,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LT,Lithuania,2019,,367626,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LT,Lithuania,2020,,391438,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LT,Lithuania,2021,,405064,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LT,Lithuania,2022,,427530,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LT,Lithuania,2023,,451650,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LT,Lithuania,2024,,473657,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,1993,,181000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,1994,,188000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,1999,,194000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2000,,193350,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2001,,189000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2002,,182000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2003,,176000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2004,,166000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2005,,156000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2006,,146000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2007,,137000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2008,,131000,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2009,,125100,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2010,,121200,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2011,,120400,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2012,,120700,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2013,,123734,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2014,,127035,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2015,,130927,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2016,,138093,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2017,,152159,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2018,,168136,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2019,,184744,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2020,,197918,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2021,,210840,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2022,,221085,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2023,,233575,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LU,Luxembourg,2024,,242669,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petroleum products,TOTAL,Total,LV,Latvia,1990,,325300,,,,,
